華語詞,序號,客語漢字,客語拼音,標籤,備註
幽靈,0,幽靈,iu24 lin11,,
度小月,0,細月,se55 ngied5,,
度日,0,度日,tu55 ngid2,,
度日,1,過日仔,go55 ngid2 e31,,
度假村,0,度假村,tu55 ga31 cun24,,
度量衡,0,度量衡,tu55 liong11 fen11,,
度蜜月,0,度蜜月,tu55 med5 ngied5,,
度數,0,度數,tu55 su55,,
建功,0,建功,gien55 gung24,,
建地,0,建地,gien55 ti55,,
建教合作,0,建教合作,gien55 gau24 hab5 zog2,,
建樹,0,功績,gung24 jid2 ,,
建檔,0,建檔,gien55 dong31,,
建黨,0,建黨,gien55 dong31,,
弭平,0,弭平,mi31 piang11 ,,
弭平,1,弭平,mi11 piang11 ,,
弭平,2,消除,seu24 cu11,,
待客,0,招待人客,zeu24 tai55 ngin11 hag2,,
待查,0,等等調查,den31 den31 tiau11 ca11,,
待售,0,待售,tai55 su55,,
待產,0,待產,tai55 san31,,
律法,0,法律,fab2  lid5,,
律動,0,律動,lid5 tung55 ,,
後人,0,後人,heu55 ngin11,,
後天,0,後日,heu24 ngid2,,
後世,0,後世,heu55 sii55,,
後事,0,後事,heu55 sii55,,
後事,1,身後个事,siin24 heu55 ge55 sii55,,
後事,2,將來个事,jiong24 loi11 ge55 sii55,,
後來居上,0,後來居上,heu55 loi11 gi24 song24 ,,
後來居上,1,後背贏過前面个,heu55 boi55 iang11 go55 qien11 mien55 ge55,,
後門,0,後門,heu55 mun11,,
後勁,0,後勁,heu55 gin55,,
後勁,1,耐力,nai55 lid5,,
後勁,2,效力,hau31 lid5,,
後座,0,後座,heu55 co55,,
後退,0,後退,heu55  tui55,,
後院,0,後院,heu55 ien55,,
後援會,0,後援會,heu55 ien11 fi55 ,,
後進,0,後進,heu55 jin55,,
後裔,0,後裔,heu55 i55,,
後塵,0,後塵,heu55 ciin11,,
後塵,1,跈人个腳步,ten11 ngin11 ge55 giog2 pu55,,
後輩,0,後輩,heu55 bi55,,
後頭,0,後背,heu55 boi55,,
後繼,0,後手,heu55 su31,,
後繼,1,下後,ha55 heu55,,
後顧之憂,0,愁慮,seu11 li55,,
後顧之憂,1,煩惱,fan11 no31,,
怒斥,0,呵呵咄咄,ho24 ho24 dod2 dod2 ,,
怒斥,1,大聲哆,tai55 sang24 doi55,,S+怒斥+O 句式
怒氣,0,怒氣,nu55 hi55,,
怒罵,0,大聲哆,tai55 sang24 doi11,,
怒罵,1,咍咍咄咄,hoi11 hoi11 dod2 dod2 ,,
思念,0,思念,sii24 ngiam55,,
思索,0,思考,sii24 kau31,,
思索,1,想,xiong31,,
思路,0,思路,sii24 lu55,,
思緒,0,思緒,sii24 xi55,,
思慮,0,思考,sii24 kau31,,
思潮,0,思潮,sii24 ceu11,,
思辨,0,思辨,sii24 pien55,,
怠惰,0,怠惰,tai55 to55,,
怠惰,1,懶尸,lan24 sii24,,
怠惰,2,懶尸,nan24 sii24,,
怠慢,0,怠慢,tai55 man55,,
急切,0,急,gib2 ,,
急用,0,急用,gib2 iung55,,
急忙,0,緊拚拚仔,gin31 biqng55 biang55 e31,,
急忙,1,臨時及急,lim11 sii11 kib5 gib2,,
急促,0,急,gib2,,
急流,0,急流,gib2 liu11,,
急流,1,急水灘頭,gib2 sui31 tan24 teu11,,
急症,0,急症,gib2 ziin55,,
急起直追,0,急起直追,gib2 hi31 ciid5 zui24,,
急就章,0,急就章,gib2 qiu55  zong24,,
急煞,0,盡緊張,qin55 gin31 zong24,,
急轉直下,0,玄玄風改變,hien11 hien11 fung24 goi31 bien55,,
急躁,0,急躁,gib2 cau55,,
急躁,1,急性,gib2 xin55,,
急躁,2,無耐心,mo11 nai55 xim24,,
急躁,3,嗶嗶跳,bid5 bid5 tiau11,,
怨言,0,怨言,ien55 ngien11,,
怨恨,0,怨恨,ien55 hen55,,
怨聲載道,0,怨聲載道,ien55 sang24 zai55 to55,,
怨懟,0,怨懟,ien55 dui55,,
怨懟,1,怨恨,ien55 hen55,,
怨懟,2,怪怨,guai55 ien55,,
恆星,0,恆星,hen11 sen24,,
恍惚,0,失魂,siid2 fun11,,
恪守,0,恪守,kog2 su31,,
恪遵,0,遵從,zun24 qiung11,,
恰巧,0,堵好,du31 ho31,,
恰好,0,堵好,do31 ho31,,
恰恰,0,堵好,du31 ho31,,
恰恰,1,堵堵好,du31 du31 ho31,,
扁柏,0,扁柏,bien31 bag2,,
扁擔,0,擔竿,dam55 gon24,,
拜年,0,拜年,bai55 ngien11,,
拜師,0,拜師,bai55 sii24,,
拭目以待,0,拭目以待,siid2 mug2 i24 tai55,,
拭目以待,1,等等看,den31 den31 kon55,,
拭淚,0,捽目汁,cud5 mug2 ziib2 ,,
拮据,0,經濟困難,gin24 ji55 kun55 nan11,,
拱手,0,拱手,giung31 su31,,
拱手讓人,0,拱手讓人,giung31 su31 ngiong55 ngin11,,
拱手讓人,1,白白讓分人,pag5 pag5 ngiong55 bun24 ngin11,,
拱門,0,拱門,giung31 mun11,,
拼音,0,拼音,pin24 im24,,
拼湊,0,鬥,deu55,,
拼貼,0,拼貼,pin24 diab2 ,,
拼圖,0,拼圖,pin24 tu11,,
拾獲,0,拈著,ngiam24 do31,,
持之以恆,0,持之以恆,cii11 zii24 i24 hen11,,
持之以恆,1,持之以常,cii11 zii24 i24 song11,,
指日可待,0,指日可待,zii31 ngid2 ko31 tai55,,
指日可待,1,毋使幾久,m11 sii31 gi31 giu31,,
指正,0,指正,zii31 ziin55 ,,
指正,1,匡正,kiong24 ziin55,,
指甲,0,手指甲,su31 zii31 gab2 ,,
指名,0,指名,zii31 miang11,,
指使,0,指使,zii31 sii31,,
指明,0,指明,zii31 min11,,
指指點點,0,指指點點,zii31 zii31 diam31 diam31,,
指教,0,指教,zii31 gau55,,
指望,0,指望,zii31 mong55,,
指陳,0,指陳,zii31 ciin11,,
指陳,1,指出,zii31 cud2 ,,
指摘,0,批評,pi24 pin11,,
指認,0,指認,zii31 ngin55,,
指證,0,指證,zii31 ziin55,,
按日,0,每日,mi24 ngid2 ,,
按時,0,按時,on55 sii11,,
按時,1,照時間,zeu55 sii11 gien24,,
按部就班,0,按部就班,on55 pu55 qiu55 ban24,,
按期,0,按期,on55 ki11,,
按鍵,0,按鍵,on55 kien55,,
挑食,0,揀食,gien31 siid5,,
挑高,0,挷高,bang24 go24,,
挑撥,0,唆慫,so24 sung31,,
挖土機,0,掘泥機,kud5 nai11 gi24,,
挖土機,1,挖泥機,ied2 nai11 gi24,,
挖洞,0,挖空仔,ied2 kung24 e31,,
挖洞,1,掘窟仔,kud5 fud2 e31,,
政令,0,政令,ziin55  lin55 ,,
政局,0,政局,ziin55 kiug5,,
政局,1,政治局勢,ziin55 cii55 kiug5 sii55,,
政治犯,0,政治犯,ziin55 cii55 fam55,,
政治家,0,政治家,ziin55 cii55 ga24,,
政客,0,政客,ziin55 hag2,,
政風,0,政風,ziin55 fung24,,
政風,1,政治風氣,ziin55 cii55 fung24 hi55,,
政風,2,行政作風,hang11 ziin55 zog2 fung24,,
政務官,0,政務官,ziin55 vu55 gon24,,
政綱,0,政綱,ziin55 gong24,,
政敵,0,政敵,ziin55 tid5,,
故居,0,老屋,lo31 vug2,,
施予,0,施予,sii24 i11,,
施予,1,提供,ti11 giung24,,
施予,2,分,bun24,,
施肥,0,落肥,log5 pi11,,
施虐,0,苦毒人,ku31 tug5 ngin11,,
施展,0,施展,sii24 zan31,,
既得利益,0,既得利益,gi55 ded2 li55 id2 ,,
星火,0,星火,sen24 fo31,,
星光,0,星光,sen24 gong24,,
星系,0,星系,sen24 ne55,,
星辰,0,星仔,sen24 e31,,
星星,0,星仔,sen24 e31,,
星座,0,星座,sen24 co55,,
星球,0,星球,sen24 kiu11,,
星際,0,星際,sen24 ji55,,
映照,0,映照,iang31 zeu55,,
映像,0,映像,iang31 xiong55 ,,
春光,0,春光,cun24 gong24,,
春雨,0,春雨,cun24 i31,,
春秋,0,春秋,cun24 qiu24,,
春風,0,春風,cun24 fung24,,
春酒,0,春酒,cun24 jiu31,,
春假,0,春假,cun24 ga31,,
昨夜,0,昨暗晡,co24 am55 bu24,,
昭告,0,昭告,zeu24 go55,,
是非曲直,0,是非,sii55 fi24,,
枯水期,0,溓水期, liam31 sui31 ki11,,
枯萎,0,藕絲,ngiau24 xi24,,
枯萎,1,凋零,diau24 lang11,,
枯竭,0,燥忒,zau24 ted2,,
架子,0,架仔,ga55 e31,,
架空,0,架空,ga55 kung24,,
架空,1,無實權,mo11 siid5 kien11,,
枷鎖,0,枷鎖,ga24 so31,,
枷鎖,1,束縛,sog2 piog5,,
枷鎖,2,束縛,sug2 piog5,,
柏油,0,馬膠,ma24gau24,,
某人,0,某人,meu24 ngin11,,
某日,0,某日,meu24 ngid2 ,,
柑橘,0,柑仔,gam24 e31,,
染色,0,染色,ngiam55 sed2,,
染指,0,圖謀,tu11 meu11,,
柔和,0,溫和,vun24 fo11,,
柔情,0,柔情,iu11 qin11,,
柔軟,0,入軟,ngib5 ngion24,,
柚子,0,柚仔,iu55 e31,,
查案,0,查案,ca11 on55,,
查報,0,查報,ca11 bo55,,
查禁,0,查禁,ca11 gim55,,
查閱,0,查看,ca11 kon55,,
查辦,0,查辦,ca11 pan55,,
柱子,0,楯仔,dun31 e31,,
柳丁,0,柳丁,liu31 den24,,
柵欄,0,柵欄,cag5 lan11,,
柵欄,1,柵仔,cag5 e31,,
歪曲,0,歪曲,vai24 kiug2,,
歪風,0,歪風,vai24 fung24,,
歪斜,0,歪斜,vai24 qia55,,
歪斜,1,歪斜,vai24 qia11,,
殆盡,0,無忒,mo11 ted2 ,,
段考,0,段考,ton55 kau31 ,,
段落,0,段落,ton55 log5,,
毒打,0,摻,sem55,,
毒物,0,毒物,tug5 vud5,,
毒害,0,毒害,tug5 hoi55,,
毒氣,0,毒氣,tug5 hi55,,
毒素,0,毒素,tug5 su55,,
毒梟,0,毒梟,tug5 hieu24,,
毒癮,0,毒願,tug5 ngien55,,
泉源,0,泉源,qien11 ngien11,,
洄游,0,洄游,fi11 iu11,,
洋溢,0,充滿,cung24 man24,,
洋裝,0,洋服,iong11 fug5,,
洋樓,0,洋樓,iong11 leu11,,
洗手間,0,洗手間,se31 su31 gien24 ,,
洗手間,1,衛生間,vi55 sen24 gien24,,
洗手間,2,便所,pien55 so31,,
洗衣機,0,洗衫機,se31 sam24 gi24,,
洗劫,0,搶劫,qiong31 giab2,,
洗刷,0,洗,se31 ,,洗滌義
洗刷,1,洗淨,se31 qiang55,,洗除冤屈、恥辱
洗腦,0,洗腦,se31 no31,,
洗滌,0,洗湯,se31 tong24,,
洗澡,0,洗身,se31 siin24,,
洗禮,0,洗禮,se31 li24,,
洞穴,0,洞穴,tung55 hied5,,
洞察,0,深入觀察,ciim24 ngib5 gon24 cad2 ,,
洩氣,0,洩氣,xiab5 hi55,,
洩氣,1,灰心,foi24 xim24,,
洩氣,2,失志,siid2 zii55,,
洩憤,0,洩恨,xiab5 hen55,,
洪流,0,洪流,fung11 liu11,,
洶湧,0,洶湧,hiung24 iung31,,
活水,0,活水,fad5 sui31,,
活用,0,活用,fad5 iung55,,
活存,0,活期存款,fad5 ki11 sun11 kuan31,,
活存,1,活期存款,fad5 ki11 cun11 kuan31,,
活命,0,生命,sen24 miang55,,
活命,1,生存下來,sen24 sun11 ha24 loi11,,
活性,0,活性,fad5 xin55,,
活埋,0,生埋,sang24 mai11,,
活塞,0,活塞,fad5 sed2 ,,
活塞,1,活性个塞仔,fad5 xin55 ge55 sed2 e31,,
活潑,0,活潑,fad5 pad2,,
洽商,0,參詳,cam24 xiong11,,
洽購,0,注文,zu55 vun11,,
派上用場,0,派上用場,pai55 song24 iung55 cong11,,
流水,0,流水,liu11 sui31,,
流言,0,流言,liu11 ngien11,,
流放,0,流放,liu11 biong55,,
流於形式,0,伸著表面形式,cun24 do31 beu31 mien55 hin11 siid2 ,,
流氓,0,惡霸,og2 ba55,,
流氓,1,鱸鰻仔,lu11 man11e31,,
流星雨,0,星仔瀉屎,sen24 e31 xia55 sii31,,
流域,0,流域,liu11 ved2,,
流淚,0,流目汁,liu11 mug2 ziib2 ,,
流淚,1,出目汁,cud2 mug2 ziib2 ,,
流逝,0,流逝,liu11 sii55,,
流逝,1,消失,seu24 siid2,,
流速,0,流速,liu11 sug2,,
流會,0,流會,liu11 fi55,,
流暢,0,順,sun55,,
流暢,1,滑溜,vad5 liu31,,指說話流暢、流利
流彈,0,流彈,liu11 tan11,,
流竄,0,流竄,liu11 con55,,
流轉,0,流轉,liu11 zon31,,
流離,0,流離,liu11 li11,,
流露,0,流露,liu11 lu55,,
流露,1,表現出來,beu31 hien55 cud2 loi11,,
炫耀,0,誇口,kua24 kieu31,,
炫耀,1,展,dien31,,
炮口,0,炮口,pau55 kieu31,,
炮灰,0,炮灰,pau55 foi24,,
炮灰,1,送死个人,sung55 xi31 ge55 ngin11,,
炮兵,0,炮兵,pau55 bin24,,
炮塔,0,炮塔,pau55 tab2 ,,
炮臺,0,炮臺,pau55 toi11,,
炮製,0,煉製,lien55 zii55,,
炸藥,0,炸藥,za55 iog5,,
為人,0,為人,vi11 ngin11,,
為人,1,做人,zo55 ngin11,,
為民喉舌,0,為民喉舌,vi11 min11 heu11 sad5,,
為民喉舌,1,代人民講話,toi55 ngin11 min11 gong31 fa55,,
為生,0,為生,vi11 sen24,,
為生,1,維持生活,vi11 cii11 sen24 fad5,,
為伍,0,做伴,zo55 pan24,,
為時已晚,0,忒慢哩,ted2 man55 le24,,
為難,0,為難,vi11 nan11,,
牲畜,0,頭牲,teu11 sen24,,
狡猾,0,狡猾,gau31 vad5,,
狡辯,0,詏到贏,au55 do55 iang11,,
狡辯,1,詏詏暴暴,au55 au55 bau55 bau55,,
玳瑁,0,玳瑁,dai55 mo55,,
玻璃纖維,0,玻璃纖維,bo24 li11 xiam24 vi11,,
珊瑚礁,0,珊瑚礁,san24 fu11 zeu24,,
珍視,0,珍視,ziin24 sii55,,
珍視,1,看重,kon55 cung24,,
珍視,2,看重,kon55 cung55,,
珍愛,0,珍愛,ziin24 oi55,,
珍藏,0,珍藏,ziin24 cong11,,
珍寶,0,珍寶,ziin24 bo31,,
甚且,0,而且,i11 qia31 ,,
甚且,1,甚至,siim31 zii55,,
甚或,0,甚至,siim31 zii55,,
甚囂塵上,0,尚勝,song55 siin55,,
甚囂塵上,1,議論紛紛,ngi55 lun55 fun24 fun24,,
界定,0,界定,gie55 tin55,,
界限,0,界限,gie55 han55,,
畏縮,0,畏羞,vi55 xiu24,,
畏縮,1,打退堂鼓,da31 tui55 tong11 gu31,,
畏縮,2,跔跔休休,giu24 giu24hiu24 hiu24,,
畏縮,3,打卵退,da31 lon31 tui55,,
畏懼,0,畏懼,vi55 ki24,,
畏懼,1,顧忌,gu55 ki55,,
皇太子,0,皇太子,fong11 tai55 zii31,,
皇后,0,皇后,fong11 heu55,,
皇位,0,皇位,fong11 vi55,,
皇冠,0,皇冠,fong11 gon24,,
皇室,0,皇室,fong11 siid2 ,,
皇帝,0,皇帝,fong11 di55,,
皇宮,0,皇宮,fong11 giung24,,
皇族,0,皇族,fong11 cug5,,
盆地,0,盆地,pun11 ti55,,
盆花,0,盆花,pun11 fa24,,
盆花,1,盆栽,pun11 zai24,,
盆栽,0,盆栽,pun11 zai24,,
盈利,0,盈利,in11 li55,,
盈利,1,賺錢,con55 qien11,,
盈虧,0,盈虧,in11 kui24,,
相片,0,相片,xiong55  pien31,,
相左,0,無共樣,mo11 kiung55 iong55,,
相仿,0,接近,jiab2 kiun55,,
相向,0,相對面,xiong24 dui55 mien55,,
相伴,0,做伴,zo55 pan24,,
相形之下,0,相形之下,xiong24 hin11 zii24 ha55 ,,
相形之下,1,比較過後,bi31 gau55 go55 heu55,,
相見,0,相見,xiong24 gien55,,
相依為命,0,相依為命,xiong24 i24 vi11 miang55,,
相抵,0,相抵,xiong24 di31,,
相待,0,相待,xiong24 tai55,,
相待,1,對待,dui55 tai55,,
相思,0,相思,xiong24 sii24,,
相容,0,互相包容,fu55 xiong24 bau24 iung11,,
相異,0,無共樣,mo11 kiung55 iong55,,
相通,0,相通,xiong24 tung24,,
相提並論,0,相提並論,xiong24 ti11 bin55 lun55,,
相提並論,1,放共下講,biong55 kiung55 ha55 gong31,,
相等,0,共樣,kiung55 iong55,,
相間,0,間等,gam55 den31,,
相傳,0,相傳,xiong24 con11,,
相愛,0,相愛,xiong24 oi55,,
相會,0,相會,xiong24 fi55 ,,
相會,1,見面,gien55 mien55,,
相稱,0,相稱,xiong24 ciin24 ,,互相稱呼
相稱,1,相襯,xiong24 cen55,,相配義
相聚,0,相聚,xiong24 qi55,,
相聚,1,聚集,qi55 xib5,,
相輔相成,0,相輔相成,xiong24 pu31 xiong24 siin11,,
相輔相成,1,互相配合,fu55 xiong24 pi55 hab5,,
相撲,0,相撲,xiong55 pug2,,
相撲,1,大箍牯揇腰跤,tai55 kieu24 gu31 nam31 ieu24gau24,,
相親,0,相親,xiong55 qin24,,
相聲,0,相聲,xiong55  sang24,,
相識,0,相識,xiong24 siid2 ,,
相戀,0,兩儕相愛,liong31 sa11 xiong24 oi55,,
盾牌,0,盾牌,tun31 pai11,,
省思,0,反省思考,fan31 xiang31 sii24 kau31,,
省政,0,省政,sen31 ziin55,,
省時,0,省時,sang31 sii11,,
省略,0,省略,sang31 liog5,,
省會,0,省會,sen31 fi55,,
省錢,0,省錢,sang31 qien11,,
省籍,0,省籍,sen31 xid5,,
看上,0,中意,zung55 i55,,
看中,0,看中,kon55 zung55 ,,
看守,0,看守,kon55 su31,,
看重,0,看重,kon55 cung55,,
看病,0,看病,kon55 piang55,,
看望,0,看望,kon55 mong55,,
看管,0,掌,zong31,,
看臺,0,看臺,kon55 toi11,,
看齊,0,看齊,kon55 ce11,,
看頭,0,好看,ho31 kon55,,
看戲,0,看戲,kon55 hi55,,
看顧,0,看顧,kon55 gu55,,
砂石,0,砂石,sa24 sag5,,
砂糖,0,砂糖,sa24 tong11,,
砍伐,0,倒樹仔,do31 su55 e31,,
砍伐,1,伐木,fad5 mug2,,
砍殺,0,用刀斧㓾人,iung55 do24 bu31 cii11 ngin11,,
砍斷,0,斬斷,zam31 ton24,,
研訂,0,研定,ngien24 tin55 ,,
研修,0,研修,ngien24 xiu24,,
研修,1,研究學習,ngien24 giu55 hog5 xib5,,
研討,0,研討,ngien24 to31,,
研討,1,研究討論,ngien24 giu55 to31 lun55,,
研製,0,研究製造,ngien24 giu55 zii55 co55,,
研讀,0,研讀,ngien24 tug5,,
研讀,1,研究閱讀,ngien24 giu55 ied5 tug5,,
科幻,0,科幻,ko24 fan55,,
科任,0,科任,ko24 im55,,
科別,0,科別,ko24 pied5 ,,
科員,0,科員,ko24 ien11,,
穿山甲,0,穿山甲,con24 san24 gab2,,
穿山甲,1,鰱鯉,lien11 li24,,
穿針引線,0,穿針引線,con24 ziim24 in31 xien55,,
穿針引線,1,做中人,zo55 zung24 ngin11,,
穿透,0,穿透,con24 teu55,,
穿插,0,間,gam55,,
突如其來,0,無想著,mo11 xiong31 do31,,
突飛猛進,0,突飛猛進,tud2  fi24 men24 jin55,,
突圍,0,突圍,tud2 vi11,,
紀元,0,紀元,gi55 ngien11,,
紀念冊,0,紀念冊,gi55 ngiam55 cag2,,
紀念幣,0,紀念幣,gi55 ngiam55 bi55,,
約計,0,大體估算,tai55 ti31 gu24 son55,,
約計,1,大概估算,tai55 koi31 gu24 son55,,
約略,0,大概,tai55 koi31,,
約略,1,大約仔,tai55 iog2 e31,,
約莫,0,大約,tai55 iog2,,
約莫,1,差毋多,ca24 m11 do24,,
約會,0,約會,iog2 fi55 ,,
紅人,0,紅人,fung11 ngin11,,
紅毛,0,紅毛,fung11 mo24,,
紅外線,0,紅外線,fung11 ngoi55 xien55,,
紅血球,0,紅血球,fung11 hied2 kiu11,,
紅星,0,紅星,fung11 sen24,,
紅軍,0,紅軍,fung11 giun24,,
紅酒,0,紅酒,fung11 jiu31,,
紅毯,0,紅毯,fung11 tan31,,
紅腫,0,紅腫,fung11 zung31,,
紅葉,0,紅葉,fung11 iab5,,
紅綠燈,0,紅綠燈,fung11 liug5 den24,,
紅綠燈,1,青紅燈,qiang24 fung11 den24,,
紅樹林,0,紅樹林,fung11 su55 lim11,,
紅樹林,1,紅樹林,fung11 su55 na11,,
紅寶石,0,紅寶石,fung11 bo31 sag5,,
美人,0,美人,mi24 ngin11,,
美女,0,美女,mi24 ng31,,
美女,1,靚細妹仔,jiang24 se55 moi55 e31,,
美工,0,美工,mi24 gung24,,
美名,0,美名,mi24 miang11,,
美妙,0,美妙,mi24 meu55 ,,
美事,0,好事,ho31 sii55,,
美容師,0,美容師,mi24 iung11 sii24,,
美容院,0,美容院,mi24 iung11 ien55,,
美展,0,美展,mi24 zan31 ,,
美酒,0,美酒,mi24 jiu31,,
美意,0,好意,ho31 i55,,
美夢,0,美夢,mi24 mung55,,
美滿,0,美滿,mi24 man24,,
美德,0,美德,mi24 ded2,,
美髮,0,電毛,tien55 mo24,,
美觀,0,美觀,mi24 gon24,,
美觀,1,靚,jiang24,,
耍嘴皮,0,賣嘴花,mai55 zoi55 fa24,,
耐力,0,耐力,nai55 lid5,,
耐用,0,耐用,nai55  iung55,,
耐性,0,耐性,nai55 xin55,,
胃口,0,胃口,vi55 kieu31 ,,
胃病,0,胃病,vi55 piang55,,
胃酸,0,胃酸,vi55 son24,,
胃潰瘍,0,胃潰瘍,vi55 kui55 iong11,,
胃癌,0,胃癌,vi55 ngam11,,
胃鏡,0,胃鏡,vi55 giang55,,
背水一戰,0,背水一戰,poi55 sui31 id2 zan55,,
背水一戰,1,無路好退,mo11 lu55 ho31 tui55,,
背叛,0,背叛,poi55 pan55,,
背面,0,背後,boi55 heu24,,
背面,1,背尾,boi55 mi24,,
背面,2,後背,heu55 boi55,,
背帶,0,背帶,bi55 dai55,,
背帶,1,背帶,ba11 dai55,,
背棄,0,失約,siid2 iog2,,
背棄,1,負心,fu55 xim24,,
背道而馳,0,完全相反,van11 qion11 xiong24 fan31,,
背誦,0,背誦,poi55 xiung55,,
背影,0,背影,boi55 iang31,,
背離,0,背離,poi55  li11,,
胎死腹中,0,夭折,ieu24 zad2 ,,
胎盤,0,胎盤,toi24 pan11,,
胎盤,1,胞衣,bau24 i24,,
胚胎,0,胚胎,poi24 toi24,,
胚胎,1,胚胎,pi24 toi24,,
胞兄,0,胞兄,pau24 hiung24,,
胞兄,1,胞兄,bau24 hiung24,,
胞兄,2,阿哥,a24 go24,,
胞弟,0,親老弟,qin24 lo31 tai24,,
胞妹,0,老妹,lo31 moi55,,
胡瓜,0,瓠仔,pu11 e31,,簡編本的胡瓜圖例和客語辭典的瓠仔圖例，是同一種植物
胡同,0,巷仔,hong55 e31,,
胡扯,0,跌下𪘒,died2 ha24 ngam24,,
胡桃,0,胡桃,fu11 to11,,
胡亂,0,濫糝,lam31 sam31,,
胡亂,1,,o11 be11,有音無字;,「烏白」在客語辭典只收vuˊ pag，客語認證詞彙也只引了客語辭典的用法。但「oˇ beˇ」其實在日常口語中很常用，故列為有音無字
胡說八道,0,oˇ beˇ 講,o11 be11 gong31,有音無字;,
致用,0,致用,zii55 iung55,,
致用,1,實用,siid5 iung55,,
致命傷,0,致命傷,zii55 miang55 song24,,
致哀,0,誌哀,zii55 oi24,,
致送,0,致送,zii55 sung55,,
致富,0,致富,zii55 fu55,,
致賀,0,恭賀,giung24 ho55,,
致賀,1,祝賀,zug2 ho55,,
致謝,0,致謝,zii55 qia55,,
苗頭,0,局勢,kiug5 sii55,,
苛刻,0,苛頭,ko24 teu11,,
苛責,0,苛責,ko24 jid2 ,,
苦不堪言,0,痛到無結無煞,tung55 do55 mo11 gad2 mo11 sad2 ,,
苦主,0,被害人,pi55 hoi55 ngin11,,
苦行,0,苦行,ku31 hang11,,
苦果,0,苦果,ku31 go31,,
苦果,1,苦果,fu31 go31,,
苦笑,0,苦笑,fu31 seu55,,
苦悶,0,慍悴,vud2 zud2 ,,
苦悶,1,懊惱,au55 nau55,,
苦悶,2,煩惱,fan11 no31,,
苦惱,0,煩惱,fan11 no31,,
苦痛,0,苦痛,ku31 tung55,,
苦痛,1,痛苦,tung55 ku31,,
苦等,0,等, den31,,
苦撐,0,齧牙根撐等,ngad2 nga11 gin24 cang55 den31,,
苦練,0,苦練,ku31 lien55,,
苦戰,0,苦戰,ku31 zan55,,
苦頭,0,苦頭,ku31 teu11,,
英寸,0,英寸,in24 cun55,,
英尺,0,英尺,in24 cag2,,
英里,0,英里,in24 li24,,
英姿,0,英姿,in24 zii24,,
英鎊,0,英鎊,in24 bong55,,
英靈,0,英靈,in24 lin11,,
茂林,0,茂林,meu55 lim11,,
茂密,0,茂盛,meu55 siin55,,
茂盛,0,茂盛,meu55 siin55,,
茄子,0,茄仔,kio11 e31,,
茄子,1,吊菜仔,diau55 coi55 e31,,
要不得,0,使毋得,sii31 m11 ded2 ,,
要犯,0,要犯,ieu55 fam55,,
要犯,1,重要罪犯,cung55 ieu55 cui55 fam55,,
要地,0,要地,ieu55 ti55,,
要好,0,感情已好,gam31 qin11 i55 ho31 ,,
要害,0,要害,ieu55 hoi55,,
要脅,0,威脅,vi24 hiab5,,
要項,0,要項,ieu55 hong55,,
要項,1,要點,ieu55 diam31,,
要塞,0,要塞,ieu55 sai55,,
要道,0,要道,ieu55 to55,,
要緊,0,要緊,ieu55 gin31,,
要領,0,要領,ieu55 liang24,,
要衝,0,要衝,ieu55 cung24,,
要職,0,重要个職務,cung55 ieu55 ge55 ziid2 vu55,,
訂正,0,訂正,dang31 ziin55,,
訂立,0,訂立,dang31 lib5,,
訂立,1,制定,zii55 tin55,,
訂金,0,訂金,tin55 gim24,,
訂金,1,定金,tin55 gim24,,
訂做,0,訂做,dang24 zo55,,
訂造,0,定做,tin55 zo55,,
訂製,0,訂製,dang24 zii55,,
訃聞,0,訃聞,fu55 vun11,,
計分,0,計分,gi55 fun24,,
計分,1,計分,gie55 fun24,,
計時,0,計時,gie55 sii11,,
計票,0,計票,gi55 peu24,,
計費,0,算錢,son55 qien11,,
計量,0,計量,gi55 liong11,,
計量,1,計量,gie55 liong11,,
計算機,0,計算機,gie55 son55 gi24,,
負向,0,負向,fu55 hiong55,,
負重,0,背重,ba11 cung24,,
負笈,0,求學,kiu11 hog5,,
負傷,0,受傷,su55 song24,,
負傷,1,著傷,cog5 song24,,
負數,0,負數,fu55 su55,,
赴任,0,赴任,fu55 im55,,
赴約,0,赴約,fu55 iog2,,
趴下,0,伏下去,pug5 ha24 hi55,,
趴下,1,伏等,pug5 den31,,
軍心,0,軍心,giun24 xim24,,
軍用機場,0,軍用機場,giun24 iung55 gi24 cong11,,
軍服,0,軍服,giun24 fug5,,
軍法,0,軍法,giun24 fab2 ,,
軍品,0,軍品,giun24 pin31,,
軍旅,0,軍旅,giun24 li24,,
軍訓,0,軍訓,giun24 hiun55,,
軍國主義,0,軍國主義,giun24 gued2 zu31 ngi55,,
軍情,0,軍情,giun24 qin11,,
軍眷,0,軍眷,giun24 gien31,,
軍港,0,軍港,giun24 gong31,,
軍種,0,軍種,giun24 zung31,,
軍職,0,軍職,giun24 ziid2,,
軍醫,0,軍醫,giun24 i24,,
迥異,0,無共樣,mo11 kiung55 iong55,,
迪斯可,0,迪斯可,tid5 sii24 ko31,,
迫不及待,0,遽遽,giag2 giag2,,
迫降,0,迫降,bed2 gong55,,
述說,0,講,gong31,,
述說,1,說明,sod2 min11,,
述職,0,述職,sud5 ziid2,,
郊外,0,郊外,gau24 ngoi55,,
酋長,0,酋長,qiu11 zong31,,
重力,0,重力,cung24 lid5,,
重工業,0,重工業,cung24  gung24 ngiab5,,
重生,0,重生,cung11 sen24 ,,
重用,0,重用,cung55 iung55,,
