華語詞,序號,客語漢字,客語拼音,標籤,備註
煥然一新,1,又新衝衝仔,rhiu33 sin53 chung11 chung11 er55 ,,
煥然一新,2,像新个樣,ciong11 sin53 gai11 rhong33 ,,
照例,0,照例,zhau11 li33 ,,
照明彈,0,照明彈,zhau11 min55 tan55,,
照亮,0,照光,zhau11 gong53,,
照相機,0,照相機,zhau11 siong11 gi53 ,,
照射,0,照射,zhau11 sha33 ,,
照理,0,照理,zhau11 li53,,
照會,0,通知,tung53 di53 　,,
照說,0,照講,zhau11 gong24,,
照樣,0,照樣,zhau11 rhong33,,
照樣,1,照常,zhau11 shong55,,
照樣,2,本本,bun24 bun24,,
照樣,3,共樣,kiung33 rhong33,,
照辦,0,照辦,zhau11 pan33,,
照應,0,照應,zhau11 rhin11 ,,
照舊,0,共樣,kiung33 rhong33,,
獅子,0,獅仔,sii53 er55,,
瑜伽,0,瑜珈,rhi55 ga53,,
當仁不讓,0,該當愛做,goi53 dong53 oi11 zo11 ,,
當心,0,細意,se11 ngi33,,
當令,0,當令,dong53 lin33 ,,
當兵,0,做兵,zo11 bin53,,
當事者,0,當事者,dong53 sii33 zha24 ,,
當紅,0,當下最有名个,dong53 ha33 zui11 rhiu53 miang55 gai11,,
當家,0,當家,dong53 ga53,,
當家,1,理家,li53 ga53,,
當班,0,當班,dong53 ban53 ,,
當班,1,值班,chid2 ban53 ,,
當眾,0,當眾,dong53 zhung11 ,,
當眾,1,人前,ngin55 cien55 ,,
當道,0,扼大權,ag5 tai33 kien55 ,,
當機立斷,0,當機立斷,dong53 gi53 lib2 don11 ,,
當頭,0,當頭,dong53 teu55,,
當權,0,當權,dong53 kien55,,
畸形,0,畸形,ki55 hin55,,
盟軍,0,盟軍,men55 giun53 ,,
督學,0,督學,dug5 hog2,,
睦鄰,0,睦鄰,mug2 lin55,,
睪丸,0,核卵,hag2 lon24,,
矮化,0,矮化,ai24 fa11,,
碉堡,0,碉堡,diau53 bo24 ,,
碎屑,0,碎屑,sui11 sud5 ,,
碎裂,0,必開,bid5 koi53 　,,
碰壁,0,碰壁,pong53 biag5 ,,
碰壁,1,堵壁,du55 biag5 ,,
禁不起,0,奈毋何,nai33 m55 ho55,,
禁不起,1,堪毋得,kam53 m55 ded5,,
禁足,0,禁止出門,gim11 zhi24 chud5 mun55,,
禁制,0,禁制,gim11 zhi11,,
禁菸,0,禁菸,gim11 rhan53,,
禁錮,0,關起來,guan53 hi24 loi55,,
稜線,0,山峎,san53 gien11,,
稠密,0,當密,dong53 med2 ,,
筷子,0,筷仔,kuai11 er55,,
筷子,1,箸,chu33,,
節育,0,節育,zied5 rhug2 ,,
節制,0,節制,zied5 zhi11,,
節哀,0,節哀,zied5 oi53 ,,
節氣,0,節氣,zied5 hi11 ,,
節稅,0,節稅,zied5 shoi11 ,,
節錄,0,節錄,zied5 liug2 ,,
綁住,0,綁死,bong24 SI24 ,,
綁住,1,綯著,to55 do24 ,,
綁住,2,䌈核,tag5 hed2 ,,
綁匪,0,綁匪,bong24 fui53,,
經手,0,經手,gin53 shiu24,,
經期,0,經期,gin53 ki55,,
經管,0,經管,gin53 gon24,,
經緯,0,經緯,gin53 vui24 ,,
經銷,0,經銷,gin53 siau53,,
經辦,0,經辦,gin53 pan33 ,,
經辦,1,包辦,bau53 pan33 ,,
經辦,2,承辦,shin55 pan33 ,,
經濟艙,0,經濟艙,gin53 zi11 cong53,,
罩袍,0,𠖄衫,dung53 sam53 ,,
罪犯,0,罪犯,cui33 fam33,,
罪狀,0,罪狀,cui33 cong33,,
罪惡,0,罪惡,cui33 og5 ,,
罪魁禍首,0,罪魁禍首,cui33 kui55 fo11 shiu24,,
罪證,0,罪證,cui33 zhin11,,
置之不理,0,毋插,m55 cab5,,
置身,0,置身,zhi11 shin53,,
置身事外,0,置身事外,zhi11 shin53 sii33 ngoi33 ,,
置身事外,1,詐無事人,za11 mo55 sii33 ngin55,,
置身事外,2,挶外外,giug5 ngoi33 ngoi33 ,,
置放,0,置放,zhi11 fong11 ,,
置信,0,置信,zhi11 sin11 ,,
置若罔聞,0,斯採人講,sii55 cai33 ngin55 gong24,,
置若罔聞,1,像無聽著樣,ciong11 mo55 tang11 do24 rhong33,,
置產,0,置產,zhi11 san24 ,,
置產,1,買所在,mai53 so24 cai33 ,,
置喙,0,插嘴,cab5 zhoi11,,
群雄,0,群雄,kiun55 hiung55,,
羨慕,0,欽羨,kim53 sien11 ,,
義工,0,義工,ngi33 gung53 ,,
義不容辭,0,義不容辭,ngi33 bud5 rhung55 cii55,,
義不容辭,1,上台兜凳𠊎無梯(推),shong53 toi55 deu53 den11 ngai55 mo55 toi53 ,,
義民,0,義民,ngi33 min55,,
義肢,0,義肢,ngi33 gi53,,
義勇軍,0,義勇軍,ngi33 rhung24 giun53 ,,
義氣,0,義氣,ngi33 hi11 ,,
義無反顧,0,毋會反悔,m55 voi33 fan24 fui24,,
義診,0,義診,ngi33 zhin24 ,,
義舉,0,好事,ho24 sii33 　,,
義警,0,義警,ngi33 gin24,,
聖人,0,聖人,shin11 ngin55,,
聖火,0,聖火,shin11 fo24,,
聖經,0,聖經,shin11 gin53 ,,
聖誕,0,聖誕,shin11 dan11 ,,
聖誕節,0,聖誕節,shin11 dan11 zied5,,
聖戰,0,聖戰,shin11 zhan11 ,,
聘書,0,聘書,pin11 shu53,,
肆無忌憚,0,全無摎人驚,cion55 mo55 lau53 ngin55 giang53 ,,
肆意,0,由在,rhiu55 cai33 ,,
腦力,0,腦力,no24 lid2 ,,
腦子,0,腦筋,no24 gin53 ,,
腦中風,0,噼腦,biag2 no24,,
腦出血,0,腦出血,no24 chud5 hied5,,
腦出血,1,噼腦筋,biag2 no24 gin53 ,,
腦死,0,腦死,no24 si24,,
腦性麻痺,0,腦性麻痺,no24 sin11 ma55 bi11,,
腦海,0,心肝肚,sim53 gon53 du24,,
腦神經,0,腦神經,no24 shin55 gin53 ,,
腦袋,0,頭腦,teu55 no24,,
腦袋,1,頭那,teu55 na55,,
腦筋,0,腦筋,no24 gin53,,
腦幹,0,腦幹,no24 gon11 ,,
腦瘤,0,腦瘤,no24 liu55,,
腦膜炎,0,腦膜炎,no24 mog2 rham33,,
腦震盪,0,腦震動,no24 zhin24 tung33 ,,
腦壓,0,腦壓,no24 ab5,,
腫大,0,腫起來,zhung24 hi24 loi55,,
腫脹,0,腫腫,zhung24 zhung24,,
腰斬,0,伸一半,chun53 rhid5 ban11,,
腰部,0,側膁,zed5 rham24,,
腳本,0,劇本,kiag5 bun24 ,,
腳架,0,腳架仔,giog5 ga11 er55,,
腳程,0,腳程,giog5 chang55,,
腳踏實地,0,腳踏實地,giog5 tab2 shid2 ti33,,
腳踝,0,腳目珠,giog5 mug5 zhu53,,
腸胃,0,腸胃,chong55 vui33 ,,
腹地,0,腹地,bug5 ti33 ,,
舅舅,0,阿舅,a33 kiu53 ,,
萬不得已,0,萬不得已,van33 bud5 ded5 rhi24 ,,
萬不得已,1,逼著了,bed5 do24 le53 ,,
萬不得已,2,奈毋何了,nai33 m55 ho55 le53 ,,
萬分,0,萬分,van33 fun53 ,,
萬全,0,萬全,van33 cion55,,
萬物,0,萬物,van33 vud2 ,,
萬歲,0,萬歲,van33 soi11 ,,
萬難,0,萬難,van33 nan55,,
萬難,1,各種困難,gog5 zhung24 kun11 nan55,,
萬靈丹,0,萬靈丹,van33 lin55 dan53,,
落下,0,落下,lau11 ha53 ,,
落戶,0,落腳,log2 giog5,,
落戶,1,戴下來,dai11 ha53 loi55,,
落日,0,落日, log2 ngid5,,
落日,1,夕陽,sid2 rhong55 ,,
落水,0,落水,log2 shui24 ,,
落伍,0,落伍, log2 ng24 ,,
落伍,1,過時,go11 shi55 ,,
落地生根,0,落地生根,log2 ti33 sang53 gin53,,
落花,0,落花,log2 fa53 ,,
落葉,0,落葉,log2 rhab2,,
落榜,0,落榜, log2 bong24 ,,
落榜,1,名落孫山,miang55 log2 sun53 san53 ,,
落榜,2,無考著,mo55 kau24 do24 ,,
落髮,0,落髮, log2 fad5,,
落髮,1,出家,chud5 ga53 ,,
落髮,2,削髮,siog5 fad5,,
落選,0,落選,log2 sien24 ,,
葉子,0,葉仔,rhab2 er55,,
葉片,0,葉仔,rhab2 er55,,
葡萄,0,葡萄,pu55 to55,,
葡萄酒,0,葡萄酒,pu55 to55 ziu24,,
葫蘆,0,葫蘆,fu55 lu55,,
葬禮,0,葬禮,zong11 li53 ,,
葵花,0,葵花,kui55 fa53 ,,
號角,0,喇叭,lab5 ba53,,
蜂擁,0,歸群擠啊上來,gui53 kiun53 a33 shong53 loi55 ,,
補修,0,補修,bu24 siu53 ,,
補假,0,補假,bu24 ga24 ,,
補習,0,補習,bu24 sib2 ,,
補報,0,補報,bu24 bo11,,
補發,0,補發,bu24 fad5 ,,
補稅,0,補稅,bu24 shoi11 ,,
補給線,0,補給線,bu24 gib5 sien11 ,,
補課,0,補課,bu24 ko11,,
裝扮,0,裝扮,zong53 ban11,,
裝束,0,裝束,zong53 sug5,,
裝束,1,打扮,da24 ban11 ,,
裝卸,0,裝卸,zong53 sia11 ,,
裝飾,0,裝飾,zong53 shid5,,
裝飾,1,打扮,da24 ban11 ,,
裡頭,0,裡肚,di53 du24 ,,
裡頭,1,裡背,di53 boi11 ,,
裡應外合,0,內外配合,nui33 ngoi33 poi11 hab2,,
解凍,0,解凍,gai24 dung11 ,,
解套,0,解套,gai24 to11 ,,
解送,0,解送,gai24 sung11 ,,
解救,0,解救,gai24 giu11 ,,
解脫,0,解脫,gai24 tod5,,
解答,0,解答,gai24 dab5,,
解開,0,解開,gai24 koi53,,
解聘,0,解聘,gai24 pin11,,
解聘,1,辭頭路,cii55 teu55 lu33,,
解說員,0,解說員,gai24 shod5 rhan55,,
解謎,0,解謎,gai24 mi55,,
解謎,1,解答,gai24 dab5,,
解嚴,0,解嚴,gai24 ngiam55,,
試用,0,試用,chi11 rhung33,,
試車,0,試車,shi11 cha53,,
試卷,0,試卷,shi11 gien24,,
試航,0,試航,chi11 hong55,,
試問,0,試問,chi11 mun11,,
試探,0,試探,chi11 tam11,,
試試,0,試試仔,chi11 chi11 er55,,
試試,1,試看仔,chi11 kon11 er55 ,,
試播,0,試播,chi11 bo11,,
詩集,0,詩集,shi53 sib2 ,,
詩意,0,詩意,shi53 rhi11,,
詩歌,0,詩歌,shi53 go53 ,,
詩篇,0,詩篇,shi53 pien53,,
詬病,0,批評,pi53 pin55,,
詭異,0,詭異,gui24 rhi11,,
詭譎,0,無正常,mo55 zhin11 shong55,,
該死,0,該死,goi53 si24,,
該死,1,堪該,kam53 goi53,,
詳查,0,詳查,siong55 ca55,,
詳述,0,詳細說明,siong55 se11 shod5 min55,,
詳實,0,詳實,siong55 shid2,,
詳盡,0,詳盡,siong55 cin33 ,,
詼諧,0,生趣,sen53 ci11 ,,
詼諧,2,笑科,siau11 ko53 ,,
誆騙,0,騙,pien11,,
誇大,0,誇大,kua53 tai33 ,,
誇大,1,嗙風,pang53 fung53 ,,
誇大,2,嗙雞胲,pang53 gai53 goi53 ,,
誇大,3,膨風,pong11 fung53 ,,
誇大,4,畫虎膦,fa33 fu24 lin24 ,,
誇張,0,過份,go11 fun33 ,,
誇張,1,超過,chau53 go11 ,,
誇獎,0,安腦,on53 no24,,
誇耀,0,安腦,on53 no24 ,,
誇耀,1,阿腦,o53 no24 ,,
誇讚,0,誇獎,kua53 ziong24 ,,
誇讚,1,褒獎,bo53 ziong24 ,,
誠心,0,誠心,shin55 sim53,,
誠心誠意,0,誠心誠意,shin55 sim53 shin55 rhi11,,
誠懇,0,誠懇,shin55 kien24,,
賄款,0,紅包,fung55 bau53,,
資方,0,資方,zii53 fong53,,
資方,1,出錢儕,chud5 cien55 sa55,,
資本主義,0,資本主義,zii53 bun24 zhu24 ngi33 ,,
資政,0,資政,zii53 zhin11 ,,
資遣費,0,資遣費,zii53 kien24 fui33,,
跨行,0,兼別行,giam53 ped2 hong55 ,,
跨行,1,別个銀行,ped2 gai11 ngiun55 hong55,,
路基,0,路基,lu33 gi53,,
路途,0,路途,lu33 tu55,,
路費,0,路費,lu33 fui11 ,,
路費,1,過路錢,go11 lu33 cien55 ,,
路障,0,路障,lu33 zhong11 ,,
路樹,0,路樹,lu33 shu33,,
跳水,0,跳水,tiau11 shui24,,
跳板,0,跳板,tiau11 ban24,,
跳級,0,跳級,tiau11 kib5 ,,
跳高,0,跳高,tiau11 go53,,
跳票,0,跳票,tiau11 piau11 ,,
跳腳,0,蹦蹦跳,bang24 bang24 tiau55,,
跳槽,0,跳槽,tiau11 co55,,
跳機,0,跳機,tiau11 gi53 ,,
跳繩,0,跳索仔,tiau11 sog5 er55,,
跳躍,0,跳,tiau11,,
躲藏,0,囥,kong11,,
較勁,0,比輸贏,bi24 shiu53 rhang55 ,,
較勁,1,比高低,bi24 go53 dai53 ,,
較量,0,比賽,bi24 soi11,,
載客量,0,載客量,zai11 hag5 liong33 ,,
載重,0,載重,zai11 chung53,,
載貨,0,載貨,zai11 fo11,,
農夫,0,耕田人,gan53 tien55 ngin55,,
農戶,0,農戶,nung55 fu33 ,,
農作,0,農作,nung55 zog5,,
農事,0,農事,nung55 sii33 ,,
農林,0,農林,nung55 lim55,,
農牧,0,農牧,nung55 mug2 ,,
農舍,0,農舍,nung55 sha11,,
農保,0,農保,nung55 bo24,,
農政,0,農政,nung55 zhin11,,
農家,0,農家,nung55 ga53,,
農耕,0,農耕,nung55 gang53 ,,
農莊,0,農莊,nung55 zong53 ,,
農業區,0,農業區,nung55 ngiab2 ki53 ,,
農機,0,農機,nung55 gi53 ,,
逼真,0,逼真,bed5 zhin53,,
逾時,0,超時,chau53 shi55,,
逾越,0,超過,chau53 go11,,
遇刺,0,暗殺,am11 sad5 ,,
遇刺,1,分人謀忒,bun53 ngin55 meu55 ted5 ,,
遇險,0,遇險,ngi33 hiam24,,
遊子,0,遊子,rhiu55 zii24,,
遊民,0,遊民,rhiu55 min55,,
遊民,1,閒神野鬼,han55 shin55 rha53 gui24,,
遊樂,0,遊樂,rhiu55 log2,,
遊樂場,0,遊樂場,rhiu55 log2 chong55,,
遊學,0,遊學,rhiu55 hog2 ,,
遊歷,0,遊覽,rhiu55 lam11,,
遊覽,0,遊覽,rhiu55 lam24 ,,
運氣,0,運氣,rhun33 hi11,,
遍地,0,遍地,pien11 ti33,,
遍體鱗傷,0,歸身係傷,gui53 shin53 he11 shong53,,
過人,0,過人,go11 ngin55,,
過分,0,過分,go11 fun33 ,,
過戶,0,過戶,go11 fu33 ,,
過日子,0,過日仔,go11 ngid5 er55,,
過來人,0,過來人,go11 loi55 ngin55,,
過活,0,過日仔,go11 ngid5 er55 ,,
過活,1,過生活,go11 sen53 fad2 ,,
過時,0,過時,go11 shi55,,
過問,0,過問,go11 mun11 ,,
過量,0,過量,go11 liong33 ,,
過當,0,過當,go11 dong53,,
過節,0,過節,go11 zied5,,
過磅,0,過磅,go11 bong11,,
過錯,0,過錯,go11 co11 ,,
過錯,1,做毋著,zo11 m55 chog2 ,,
過頭,0,過頭,go11 teu55,,
過頭,1,超過,chau53 go11 ,,
過頭,2,過份,go11 fun33 ,,
過關斬將,0,過關斬將,go11 guan53 zam24 ziong11 ,,
過關斬將,1,贏著底,rhang55 do24 dai24 ,,
過癮,0,過願,go11 ngien33 ,,
遑論,0,毋使多講,m55 sii24 do53 gong24 ,,
道士,0,道士,to33 sii33 ,,
道地,0,正板,zhin11 ban24,,
道別,0,正來尞,zhang11 loi55 liau33 ,,
道教,0,道教,to33 gau11,,
道場,0,道場,to33 chong55,,
道義,0,道義,to33 ngi33,,
道謝,0,感謝,gam24 cia33 ,,
達陣,0,達陣,tad2 chin33,,
達陣,1,得分,ded5 fun53,,
違紀,0,犯規,fam33 gui53,,
違章建築,0,違章建築,vui55 zhong53 gien11 zhug5,,
違禁,0,違禁,vui55 gim11,,
違禁品,0,違禁品,vui55 gim11 pin24 ,,
酬神,0,還神,van55 shin55,,
酬勞,0,工錢,gung53 cien55,,
鈴鐺,0,鈴仔,liang55 er55,,
鈾礦,0,鈾礦,rhu33 kong11,,
鉅子,0,大腳士,tai33 giog5 sii33 ,,
鉅子,1,大人物,tai33 ngin55 vud2 ,,
鉅子,2,大慶人,tai33 kiang11 ngin55 ,,
鉛筆,0,鉛筆,rhan55 bid5,,
閘門,0,閘門,gab5 mun55,,
隔夜,0,隔夜,gag5 rha33 ,,
隔岸觀火,0,隔岸觀火,gag5 ngan33 gon53 fo24 ,,
隔音,0,隔音,gag5 rhim53,,
隔絕,0,隔絕,gag5 cied2 ,,
隔間,0,隔間,gag5 gien53 ,,
隔閡,0,隔閡,gag5 hed5,,
隔熱,0,隔熱,gag5 ngied2,,
隔鄰,0,隔鄰,gag5 lin55,,
隕石,0,隕石,rhun24 shag2,,
零下,0,零下,lang55 ha33,,
零用錢,0,零用錢,lang55 rhung33 cien55,,
零用錢,1,所費,so24 fui11 ,,
零和,0,零和,lang55 fo55,,
零售店,0,零賣店,lang55 mai33 diam11,,
零售商,0,零售商,lang55 shiu33 shong53 ,,
零散,0,零散,lang55 san11 ,,
零錢,0,零錢,lang55 cien55,,
雷同,0,雷同,lui55 tung55,,
雷同,1,共樣,kiung33 rhong33 ,,
雷神,0,雷公,lui55 gung53,,
雷陣雨,0,雷陣雨,lui55 chin33 rhi24 ,,
雷陣雨,1,風時水,fung53 shi55 shui24 ,,
雷陣雨,2,打風時,da24 fung53 shi55 ,,
雷達站,0,雷達站,lui55 tad2 zham11 ,,
雷霆,0,雷霆,lui55 tin55,,
雷霆,1,響雷公,hiong24 lui55 gung53 ,,
電子書,0,電子書,tien33 zii24 shu53 ,,
電子業,0,電子業,tien33 zii24 ngiab2 ,,
電工,0,電工,tien33 gung53 ,,
電光,0,電光,tien33 gong53,,
電波,0,電波,tien33 po53 ,,
電表,0,電表,tien33 biau24 ,,
電阻,0,電阻,tien33 zu24 ,,
電流,0,電流,tien33 liu55,,
電氣,0,電氣,tien33 hi11 ,,
電氣化,0,電氣化,tien33 hi11 fa11 ,,
電能,0,電能,tien33 nen55,,
電訊,0,電訊,tien33 sin11,,
電瓶,0,電瓶,tien33 pin55,,
電報,0,電報,tien33 bo11 ,,
電晶體,0,電晶體,tien33 zin53 ti24 ,,
電視網,0,電視網,tien33 shi33 miong24,,
電視機,0,電視機,tien33 shi33 gi53 ,,
電量,0,電量,tien33 liong33 ,,
電暖器,0,電暖器,tien33 non53 hi11 ,,
電腦化,0,電腦化,tien33 no24 fa11,,
電解,0,電解,tien33 gai24 ,,
電磁,0,電磁,tien33 cii55,,
電磁波,0,電磁波,tien33 cii55 bo53 ,,
電影圈,0,電影圈,tien33 rhang24 kien53,,
電燈,0,電火,tien33 fo24 ,,
電壓,0,電壓,tien33 ab5,,
電擊,0,電擊,tien33 gid5,,
電聯車,0,電聯車,tien33 lien55 cha53 ,,
電鍍,0,電鍍,tien33 tu33 ,,
電鑽,0,電鑽,tien33 zon11,,
頌揚,0,安腦,on53 no24,,
預付,0,定金,tin33 gim53,,
預付,1,先納錢,sen53 nab2 cien55,,
預言,0,預言,rhi33 ngien55,,
預防針,0,預防針,rhi33 fong55 zhim53,,
預知,0,先胚想著,sen53 poi53 siong24 do24 ,,
預產期,0,預產期,rhi33 san24 ki55,,
預習,0,事先練習,sii33 sien53 lien33 sib2,,
預設,0,事先設定,sii33 sien53 shad5 tin33,,
預感,0,事先感覺,sii33 sien53 gam24 gog5,,
預演,0,預演,rhi33 rhan53,,
預謀,0,預謀,rhi33 meu55,,
預繳,0,預繳,rhi33 giau24 ,,
預繳,1,先納,sen53 nab2 ,,
頑皮,0, 番綻,fan53 can11 ,,
頑皮,1,作劇,zog5 hiag5,,
頑抗,0,頑抗,nguan55 kong11,,
頑固,0,硬頸,ngang33 giang24,,
頒授,0,頒發,ban53 fad5,,
頓時,0,黏時,ngiam55 shi55,,
飽滿,0,飽滿,bau24 man53 ,,
飽滿,1,飽仁,bau24 rhin55 ,,
飽覽,0,看透,kon11 teu11,,
飽覽,1,看淨淨,kon11 ciang33 ciang33,,
飾詞,0,哈霸,ha55 ba11,,
馳騁,0,駛車,sii24 cha53,,
馳騁,1,風神,fung53 shin55,,
鼎力,0,鼎力,din24 lid2,,
鼎盛,0,鼎盛,din24 shin11 ,,
鼓手,0,鼓手,gu24 shiu24 ,,
鼓吹,0,鼓吹,gu24 choi53 ,,
鼓動,0,鼓動,gu24 tung33,,
鼓動,1,唆慫,so53 sung24,,
鼓掌,0,拍手,pog5 shiu24,,
鼓聲,0,鼓聲,gu24 shang53 ,,
鼠疫,0,老鼠瘟,lo24 chu24 vun53,,
僑生,0,僑生,kiau55 sen53 ,,
僑社,0,僑社,kiau55 sha33 ,,
僑團,0,僑團,kiau55 ton55,,
僑領,0,僑領,kiau55 liang53 ,,
兢兢業業,0,細心細意,se11 sim53 se11 rhi11,,
劃時代,0,劃時代,vag2 shi55 toi33 ,,
劃時代,1,開創新時代,koi53 cong24 sin53 shi55 toi33 ,,
劃撥,0,劃撥,vag2 bad5 ,,
匱乏,0,匱乏,kuai55 fad2,,
厭倦,0,畏了,vui11 le53 ,,
厭惡,0,惱,nau53,,
厭煩,0,厭煩,rham11 fan55,,
厭煩,1,無中意,mo55 zhung11 rhi11 ,,
厭煩,2,"無歡喜
",mo55 fon53 hi24 ,,
厭煩,3,惱絕渣,nau53 cied2 za53 ,,
嘆為觀止,0,嘆為觀止,tan11 vui55 gon53 zhi24,,
嘆息,0,嘆息,tan11 sid5 ,,
嘆氣,0,感慨,gam24 koi24 ,,
嘆氣,1,道嘆,to33 tan11 ,,
嘉年華會,0,嘉年華會,ga53 ngien55 fa55 fui33 ,,
嘉許,0,安腦,on53 no24,,
嘉惠,0,嘉惠,ga53 fui33 ,,
嘉獎,0,嘉獎,ga53 ziong24 ,,
圖示,0,圖示,tu55 shi33 ,,
圖形,0,圖形,tu55 hin55,,
圖章,0,圖章,tu55 zhong53 ,,
圖章,1,印仔,rhin11 er55 ,,
圖畫,0,圖畫,tu55 fa33,,
圖畫書,0,圖畫書,tu55 fa33 shu53,,
圖畫書,1,人公書,ngin55 gung53 shu53,,
圖說,0,圖說,tu55 shod5,,
圖樣,0,圖樣,tu55 rhong33,,
圖謀,0,圖謀,tu55 meu55,,
圖譜,0,圖譜,tu55 pu24 ,,
團拜,0,團拜,ton55 bai11,,
團扇,0,扇仔,shan11 er55,,
團費,0,團費,ton55 fui11,,
團團,0,團團,ton55 ton55,,
塵土,0,塵土,chin55 tu24,,
塵土,1,泥沙,nai55 sa53,,
塵埃,0,塵灰,chin55 foi53 ,,
塵埃落定,0,確定,kog5 tin33,,
境地,0,境地,gin11 ti33 ,,
境界,0,境界,gin11 gai11 ,,
境遇,0,境遇,gin11 ngi33 ,,
境遇,1,運數,rhun33 sii11 ,,
墊付,0,墊錢,tien33 cien55,,
墓穴,0,墓穴,mu11 hied2 ,,
墓地,0,塚埔,chung24 bu53 　,,
墓地,1,墓地,mu11 ti33 　,,
墓園,0,墓園,mu11 rhan55,,
墓園,1,墓園,mung33 rhan55,,
墓碑,0,墓碑,mu11 bi53 ,,
壽星,0,壽星,shiu33 siang53,,
壽星,1,生日儕,sang53 ngid5 sa55,,
夢遊,0,夢遊,mung33 rhiu55,,
夢境,0,夢境,mung33 gin11 ,,
夢魘,0,惡夢,og5 mung33 ,,
奪命,0,奪命,tod2 miang33 ,,
奪權,0,奪權,tod2 kien55,,
孵化,0,孵出細子,pu33 chud5 se11 zii24,,
孵育,0,孵育,pu33 rhug2 ,,
寥寥可數,0,算得出來,son11 ded5 chud5 loi55 ,,
寥寥可數,1,當少,dong53 shau24 ,,
實事,0,正經个事,zhin11 gin53 gai11 sii33,,
實事求是,0,實事求是,shid2 sii33 kiu55 shi33,,
實例,0,實例,shid2 li33,,
實例,1,實際个例,shid2 zi11 gai11 li33,,
實物,0,實物,shid2 vud2 ,,
實效,0,實效,shid2 hau24,,
實缺,0,實缺,shid2 kied5,,
實情,0,實情,shid2 cin55,,
實惠,0,實惠,shid2 fui33,,
實惠,1,實際得著利,shid2 zi11 ded5 do24 li33,,
實話,0,實話,shid2 fa11,,
實實在在,0,實實在在,shid2 shid2 cai33 cai33,,
實價,0,實價,shid2 ga11,,
實錄,0,實錄,shid2 liug2 ,,
實績,0,實績,shid2 zid5,,
實權,0,實權,shid2 kien55,,
寧可,0,甘願,gam53 ngien33,,
寧靜,0,寧靜,nen55 cin33,,
寧願,0,寧願,nen55 ngien33 ,,
寧願,1,甘願,gam53 ngien33 ,,
對不起,0,失禮,shid5 li53,,
對打,0,對打,dui11 da24 ,,
對白,0,對話,dui11 fa11 ,,
對白,1,台詞,toi55 cii55 ,,演員間的對話，又叫台詞!
對坐,0,對坐,dui11 co53 ,,
對門,0,對門,dui11 mun55,,
對症下藥,0,對症下藥,dui11 zhin11 ha33 rhog2 ,,
對陣,0,對陣,dui11 chin33 ,,
對唱,0,對唱,dui11 chong11,,
對帳,0,對帳,dui11 zhong11,,
對焦,0,對焦,dui11 ziau53,,
對開,0,對開,dui11 koi53,,
對準,0,對準,dui11 zhun24 ,,
對稱,0,對稱,dui11 chin11,,
對數,0,對數,dui11 su11,,
對錯,0,對錯,dui11 co11 ,,
對聯,0,對聯,dui11 lien55,,
對講機,0,對講機,dui11 gong24 gi53 ,,
屢見不鮮,0,屢見不鮮,li24 gien11 bud5 sien53,,
嶄露頭角,0,緊來緊有名,gin24 loi55 gin24 rhiu53 miang55 ,,
幕前,0,幕前,mog5 cien55,,
幣值,0,幣值,bi11 chid2 ,,
弊病,0,弊病,bi11 piang33,,
弊端,0,弊病,bi11 piang33 ,,
徹夜,0,徹夜,chad2 rha33 ,,
徹夜,1,透夜,teu11 rha33 ,,
徹夜,2,歸夜,gui53 rha33 ,,
慘狀,0,當慘个情況,dong53 cam24 gai11 cin55 kong24 ,,
慘案,0,悲慘个案件,bui53 cam24 gai11 on11 kien33 ,,
慘案,1,慘案,cam24 on11 ,,
慘敗,0,慘敗,cam24 pai33 ,,
慘痛,0,慘痛,cam24 tung11 ,,
慘劇,0,悽慘个事故,ci53 cam24 gai11 sii33 gu11,,
慚愧,0,慚愧,cam55 kui33 ,,
慚愧,1,見笑,gien11 siau11 ,,
慢車,0,慢車,man33 cha53,,
慢車道,0,慢車道,man33 cha53 to33 ,,
慢速,0,慢速,man33 sug5,,
慢跑,0,慢走,man33 zeu24,,
慣用,0,慣用,guan11 rhung33 ,,
慣性,0,慣性,guan11 sin11 ,,
慣常,0,慣常,guan11 shong55,,
慣竊,0,慣竊,guan11 ciab5,,
慷慨,0,慷慨,kong53 koi24 ,,
慷慨解囊,0,慷慨解囊,kong53 koi24 gai24 nong55 ,,
截稿,0,截稿,zied5 go24,,
截獲,0,截獲,zied5 fed2,,
截斷,0,切斷,cied5 ton53,,
截彎取直,0,截彎取直,zied5 van53 ci24 chid2,,
摔角,0,揇腰交仔,nam24 rhau53 gau53 er55,,
摔倒,0,跢倒,doi53 do24,,
摔傷,0,跢著傷,doi53 chog2 shong53 ,,
摘星,0,摘星,zag5 siang53 ,,
摘除,0,摘除,zag5 chu55,,
摘錄,0,摘錄,zag5 liug2,,
摘錄,1,錄一部分,liug2 rhid5 pu33 fun33,,
摧殘,0,摧殘,cui53 can55,,
摸索,0,打暗摸,da24 am11 mo53 　,,
摸彩,0,摸彩,mo53 cai24,,
摸清,0,舞清楚,mu24 cin53 cu24,,
摸黑,0,摸烏,mia53 vu53,,
摺疊,0,摺疊,zhab5 tiab2 ,,
摻雜,0,摻,cam53 ,,
撂倒,0,打橫,da24 vang33 ,,
撇清,0,撇清,pied5 cin53 ,,
撤除,0,除忒,chu55 ted5,,
撤換,0,撤換,chad2 von33 ,,
撤資,0,撤資,chad2 zii53 ,,
